tick,victim_id,victim_age,victim_immunity,was_tested_positive
3001,5020,25,0.03364076613822142,false
3101,6269,24,0.02666249725187053,true
3201,4789,34,0.042563605317924025,true
4201,3241,33,0.012044613705188612,false
4201,4867,8,-0.012568400339668162,true
4201,2595,12,-0.05400217656069356,true
4201,5319,23,0.011725788033127627,true
4301,4443,33,0.04662413100607665,true
4401,5667,28,0.027947878119144898,false
4501,1914,18,0.0063777592870339905,true
4701,6700,21,0.028667815972727162,true
4801,6417,13,-0.07637010756322465,true
4801,4510,5,-0.03671267880778856,true
4801,4581,13,-0.06660319326837977,false
4801,3362,43,0.0012685542597929977,true
4901,1058,6,-0.11472721535826075,true
4901,4694,18,0.011641793017750146,true
4901,723,11,0.025480549416561582,true
5001,3831,63,-0.10215331403859179,true
5101,1827,10,0.03034674705239765,true
5201,5250,34,0.00627889573450402,true
5201,2496,32,0.025642722832597387,true
5301,96,36,0.04470018625193728,true
5501,1343,11,-0.07155739443761838,true
5501,2923,39,0.003466944812193007,true
5501,1178,13,0.047001916637261776,true
5501,646,36,0.035414472501794414,false
5501,1683,49,0.01782251306730076,true
5501,490,47,0.042100391516291524,false
5501,3990,24,0.007336393455307455,true
5501,4106,29,0.04390289360834854,true
5501,6904,50,0.01471467273365401,true
5601,2640,40,0.0385485044085192,false
5701,5377,65,-0.1742075526956624,true
5701,5847,37,0.004056579914774483,true
5801,5346,15,0.017061668415211284,true
5801,1119,62,0.013167403449724835,true
5801,1337,14,-0.11510479294057613,true
5801,2887,12,-0.1553933856168051,true
5901,3486,2,-0.14552632412456518,true
5901,3610,64,-0.011689036015867627,true
5901,2332,61,-0.10774708638058111,false
6101,2841,9,-0.1629407612620693,false
6301,3236,39,0.016185019668900402,false
6301,4554,1,0.03370956105144346,true
6301,3658,45,0.028648789189751556,true
6301,1888,26,0.031061154171270977,true
6301,266,64,0.03434810856482423,true
6301,6367,13,-0.17679471938929986,true
6401,896,61,-0.0024595892178024825,true
6401,6516,13,-0.11824612513283844,true
6501,4430,68,-0.03170067481454991,true
6601,4833,45,0.030820846333661334,true
6601,911,75,0.04289714876969347,false
6601,1586,11,-0.022737114042132578,true
6601,5337,34,0.02380331379621836,false
6601,3842,4,-0.17296219063115542,true
6701,6686,12,-0.12141026132749194,true
6801,6104,16,0.045015164258508156,true
6801,1610,39,0.045091513563220276,true
6801,4479,62,-0.17428262012459012,false
6901,4366,67,-0.05957838728959458,true
7001,2410,32,0.03602716889238666,true
7101,6690,51,0.007104113676662305,false
7201,3011,15,0.04960290526840405,true
7201,38,7,2.0107063044577655E-4,true
7401,5583,20,0.03548658459294585,true
7401,4477,21,0.03138413548166863,true
7401,1525,27,0.015208162733241659,true
7601,6270,0,-0.03248335560797272,true
7701,2513,65,-0.16250202643255945,false
7701,5325,13,0.02327744522548253,true
7801,230,37,0.007302821150285688,true
7901,1663,63,-0.11349115362794565,true
8001,2046,20,0.01106431866485258,true
8001,4490,30,0.04033069702728398,false
8001,1782,45,0.03160444894318437,true
8001,6921,32,0.0035497684619171244,true
8001,2560,14,0.010814315716765666,true
8101,4952,15,0.006354701550244868,false
8101,5026,12,-0.1394325155251988,true
8101,3945,0,0.003490835656816127,true
8101,5623,63,-0.1790001506583931,true
8101,4303,44,0.023285486629890273,true
8101,6238,38,0.021381112779154443,true
8101,1154,50,0.014895680635859776,false
8201,2627,30,0.04200971759000649,true
8201,2589,11,-0.14182900890183753,true
8201,2475,1,0.010518850586701711,false
8301,1226,14,-0.08219671191143246,true
8401,63,11,-0.1713245039988303,false
8401,378,69,-0.01814025076035025,true
8401,3500,10,-0.13729130146487195,true
8401,5275,65,-0.19976900254668734,true
8401,2211,4,-0.19501053176263922,true
8401,1980,2,-0.011388714749659024,false
8501,4070,36,0.042384837699226297,true
8501,3290,49,0.019237275391425723,true
8601,3936,31,0.028609206392142372,true
8601,3690,2,-0.021293027691935695,false
8701,1807,14,-0.13280157845428325,false
8801,3529,27,0.016942599042412354,true
